feature,importance
Patient_ID_PT0046748,3.10926562363728e-09
Patient_ID_PT0025998,3.1089333949250672e-09
Patient_ID_PT0006665,3.1042222619025435e-09
Patient_ID_PT0008167,3.1040921743097373e-09
Patient_ID_PT0021003,3.1038533114124132e-09
Patient_ID_PT0014635,3.1031769821149294e-09
Patient_ID_PT0006482,3.102969580706606e-09
Patient_ID_PT0013907,3.1011544519377185e-09
Patient_ID_PT0036833,3.1003345680823258e-09
Patient_ID_PT0000256,3.094358735644072e-09
Patient_ID_PT0031559,3.0932910741623573e-09
Patient_ID_PT0006683,3.093123976494823e-09
Patient_ID_PT0031580,3.091856298713935e-09
Patient_ID_PT0001674,3.0918139369532623e-09
Patient_ID_PT0016527,3.0892509159616143e-09
Patient_ID_PT0047442,3.0888302543281027e-09
Patient_ID_PT0003370,3.0883717774613197e-09
Patient_ID_PT0034839,3.087550555747125e-09
Patient_ID_PT0000335,3.08396344692083e-09
Patient_ID_PT0049350,3.0832780259746106e-09
Patient_ID_PT0036281,3.082789826635103e-09
Patient_ID_PT0012412,3.082125670162774e-09
Patient_ID_PT0036136,3.081217945298834e-09
Patient_ID_PT0034919,3.079896140571287e-09
Patient_ID_PT0035886,3.079009223197442e-09
Patient_ID_PT0046611,3.0781602895102982e-09
Patient_ID_PT0036851,3.0776616234754553e-09
Patient_ID_PT0010670,3.076078384362404e-09
Patient_ID_PT0026879,3.0758183529012257e-09
Patient_ID_PT0039036,3.0750021598289204e-09
Patient_ID_PT0035949,3.074672315576306e-09
Patient_ID_PT0046151,3.071129879452606e-09
Patient_ID_PT0047850,3.0677857975035335e-09
Patient_ID_PT0029492,3.0670618673194313e-09
Patient_ID_PT0013536,3.0650580198333306e-09
Patient_ID_PT0048440,3.063520005503007e-09
Patient_ID_PT0018217,3.062695845926483e-09
Patient_ID_PT0023538,3.0625674177802255e-09
Patient_ID_PT0043849,3.0622165056059212e-09
Patient_ID_PT0031505,3.059132561459446e-09
Patient_ID_PT0021849,3.05908691278098e-09
Patient_ID_PT0031956,3.057497826170572e-09
Patient_ID_PT0023993,3.056702216168929e-09
Patient_ID_PT0005835,3.052107016456465e-09
Patient_ID_PT0014268,3.0520008494163352e-09
Patient_ID_PT0020108,3.0513843473382445e-09
Patient_ID_PT0037795,3.051259102898368e-09
Patient_ID_PT0039099,3.0454418900702836e-09
Patient_ID_PT0049566,3.0414012880238606e-09
Patient_ID_PT0009740,3.041231104209328e-09
Patient_ID_PT0002806,3.040386611498057e-09
Patient_ID_PT0013786,3.0399780643488795e-09
Patient_ID_PT0049980,3.0390730467536934e-09
Patient_ID_PT0012188,3.034329677816464e-09
Patient_ID_PT0041359,3.0337968567233536e-09
Patient_ID_PT0013439,3.0337269741469025e-09
Patient_ID_PT0013064,3.032510348051165e-09
Patient_ID_PT0010796,3.0319686175797223e-09
Patient_ID_PT0048310,3.0285845250226363e-09
Patient_ID_PT0025610,3.0283425557742926e-09
Patient_ID_PT0029080,3.0281118709435948e-09
Patient_ID_PT0003245,3.025869767808392e-09
Patient_ID_PT0015665,3.0193606524264843e-09
Patient_ID_PT0007215,3.018772019039111e-09
Patient_ID_PT0024195,3.0180328919945736e-09
Patient_ID_PT0004986,3.0173095819242868e-09
Patient_ID_PT0049863,3.014213083326696e-09
Patient_ID_PT0046073,3.011406108027412e-09
Patient_ID_PT0048510,3.0081610044363483e-09
Patient_ID_PT0040390,3.0073430329067984e-09
Patient_ID_PT0008067,3.0062630120230897e-09
Patient_ID_PT0033781,3.0036342905809577e-09
Patient_ID_PT0000434,3.0019245615737553e-09
Patient_ID_PT0003458,3.000375831903456e-09
Patient_ID_PT0035470,3.0000064076589004e-09
Patient_ID_PT0040357,2.9963763800162826e-09
Patient_ID_PT0004163,2.9961608623331004e-09
Patient_ID_PT0023971,2.995825006789674e-09
Patient_ID_PT0023968,2.9955455119741415e-09
Patient_ID_PT0040216,2.99380863654001e-09
Patient_ID_PT0033827,2.9926317944635217e-09
Patient_ID_PT0042197,2.991897603343664e-09
Patient_ID_PT0029381,2.989160798405503e-09
Patient_ID_PT0040697,2.988653271735723e-09
Patient_ID_PT0041251,2.988601931171782e-09
Patient_ID_PT0011289,2.98853949690984e-09
Patient_ID_PT0016046,2.983411372718011e-09
Patient_ID_PT0033971,2.982628635266131e-09
Patient_ID_PT0023485,2.9823571552893286e-09
Patient_ID_PT0036261,2.981053853834299e-09
Patient_ID_PT0035461,2.978588603641665e-09
Patient_ID_PT0015383,2.977658306004004e-09
Patient_ID_PT0020256,2.976600665453451e-09
Patient_ID_PT0000613,2.9732056213115017e-09
Patient_ID_PT0036195,2.9700245129035504e-09
Patient_ID_PT0004129,2.9687958200899066e-09
Patient_ID_PT0044794,2.9684534298476133e-09
Patient_ID_PT0040129,2.9683535817665383e-09
Patient_ID_PT0010850,2.967169630082832e-09
Patient_ID_PT0035625,2.96704447036988e-09
Patient_ID_PT0044830,2.9659234911115757e-09
Patient_ID_PT0021732,2.9618638192767774e-09
Patient_ID_PT0015162,2.9605940517999145e-09
Patient_ID_PT0029589,2.952291107727916e-09
Patient_ID_PT0038740,2.9501742360587977e-09
Patient_ID_PT0041644,2.949588406057516e-09
Patient_ID_PT0003537,2.948937420359109e-09
Patient_ID_PT0014758,2.9487135464460555e-09
Patient_ID_PT0032096,2.946717070128262e-09
Patient_ID_PT0007050,2.9430284361687463e-09
Patient_ID_PT0015877,2.9423930551835616e-09
Patient_ID_PT0044025,2.941439362457097e-09
Patient_ID_PT0028284,2.9414368985770285e-09
Patient_ID_PT0018599,2.94134117167932e-09
Patient_ID_PT0011064,2.9405681108939953e-09
Patient_ID_PT0045106,2.9384004396227858e-09
Patient_ID_PT0033162,2.9382991125610294e-09
Patient_ID_PT0008195,2.9338392493407698e-09
Patient_ID_PT0016898,2.933372623559375e-09
Patient_ID_PT0011649,2.9326751924421777e-09
Patient_ID_PT0037402,2.932029487935367e-09
Patient_ID_PT0001169,2.93037284310519e-09
Patient_ID_PT0048933,2.9298852408704798e-09
Patient_ID_PT0020857,2.925096524621638e-09
Patient_ID_PT0022885,2.923759718304107e-09
Patient_ID_PT0000057,2.923496379733034e-09
Patient_ID_PT0007318,2.9187690066107327e-09
Patient_ID_PT0023373,2.9186014305913e-09
Patient_ID_PT0041069,2.9182770674507257e-09
Patient_ID_PT0026257,2.91603647769194e-09
Patient_ID_PT0021422,2.9141853515992214e-09
Patient_ID_PT0009572,2.9137501393829704e-09
Patient_ID_PT0010617,2.9128337748408225e-09
Patient_ID_PT0048895,2.912580519894355e-09
Patient_ID_PT0005255,2.9113541594268025e-09
Patient_ID_PT0023126,2.9098718393766503e-09
Patient_ID_PT0040499,2.9081484076759172e-09
Patient_ID_PT0026192,2.905422882673935e-09
Patient_ID_PT0043510,2.9053804789420325e-09
Patient_ID_PT0043202,2.901330044887157e-09
Patient_ID_PT0002061,2.900171652551221e-09
Patient_ID_PT0026662,2.8989987033326354e-09
Patient_ID_PT0042217,2.8988859483595086e-09
Patient_ID_PT0024890,2.8914266315729355e-09
Patient_ID_PT0038637,2.8906417228011897e-09
Patient_ID_PT0023452,2.8869308259688505e-09
Patient_ID_PT0030375,2.882252478087378e-09
Patient_ID_PT0004431,2.8821011219699846e-09
Patient_ID_PT0035173,2.8800794984668386e-09
Patient_ID_PT0013921,2.8780813807845308e-09
Patient_ID_PT0040538,2.8780678454137776e-09
Patient_ID_PT0008360,2.8768998495019544e-09
Patient_ID_PT0019010,2.876615963210062e-09
Patient_ID_PT0013422,2.871885908894156e-09
Patient_ID_PT0001002,2.870985679197502e-09
Patient_ID_PT0040467,2.87090745510603e-09
Patient_ID_PT0001170,2.868974136831727e-09
Patient_ID_PT0001236,2.868441949538762e-09
Patient_ID_PT0007664,2.8682316669256996e-09
Patient_ID_PT0045941,2.867765696440868e-09
Patient_ID_PT0039847,2.8669602618659992e-09
Patient_ID_PT0002930,2.8660070740156327e-09
Patient_ID_PT0007790,2.8654394115093602e-09
Patient_ID_PT0038168,2.8643907888338117e-09
Patient_ID_PT0028874,2.8629659748854905e-09
Patient_ID_PT0015456,2.85982432738722e-09
Patient_ID_PT0035268,2.8590059316667333e-09
Patient_ID_PT0031674,2.8541054705819477e-09
Patient_ID_PT0021599,2.8540948046772343e-09
Patient_ID_PT0044296,2.8530633546031872e-09
Patient_ID_PT0011763,2.8520569083404303e-09
Patient_ID_PT0026004,2.852052124037955e-09
Patient_ID_PT0003179,2.8501976911473456e-09
Patient_ID_PT0005389,2.850086176773949e-09
Patient_ID_PT0047927,2.8497534692790484e-09
Patient_ID_PT0004218,2.8474210319756033e-09
Patient_ID_PT0005137,2.8451662709243947e-09
Patient_ID_PT0046089,2.844987997017072e-09
Patient_ID_PT0045263,2.8440070151662584e-09
Patient_ID_PT0005252,2.8437574076781226e-09
Patient_ID_PT0003879,2.8402585595745873e-09
Patient_ID_PT0009782,2.838691823078234e-09
Patient_ID_PT0009334,2.836235274209148e-09
Patient_ID_PT0023841,2.834959867389605e-09
Patient_ID_PT0041393,2.834155174467148e-09
Patient_ID_PT0027596,2.832230401847352e-09
Patient_ID_PT0011950,2.831275901790583e-09
Patient_ID_PT0049429,2.8310325041929523e-09
Patient_ID_PT0026680,2.8293433652577003e-09
Patient_ID_PT0001389,2.82835183402511e-09
Patient_ID_PT0019886,2.826450981452411e-09
Patient_ID_PT0026712,2.8242737554035033e-09
Patient_ID_PT0004673,2.8242725842772593e-09
Patient_ID_PT0029851,2.823340758887076e-09
Patient_ID_PT0013302,2.822715725176821e-09
Patient_ID_PT0030924,2.8220300821855187e-09
Patient_ID_PT0011345,2.819140385541976e-09
Patient_ID_PT0019396,2.818340781545479e-09
Patient_ID_PT0029548,2.8170089732604157e-09
Patient_ID_PT0028547,2.813952177638462e-09
Patient_ID_PT0013275,2.8115941788228614e-09
Patient_ID_PT0013402,2.8105951864428405e-09
Patient_ID_PT0024813,2.810379992579176e-09
Patient_ID_PT0011656,2.8097306803168152e-09
Patient_ID_PT0017361,2.8085226871621525e-09
Patient_ID_PT0017367,2.8084663859545774e-09
Patient_ID_PT0035821,2.8073803166460337e-09
Patient_ID_PT0041706,2.807078171891454e-09
Patient_ID_PT0029299,2.8065558973336625e-09
Patient_ID_PT0004606,2.8036782911226793e-09
Patient_ID_PT0007325,2.8021757464396085e-09
Patient_ID_PT0019797,2.8000303588088656e-09
Patient_ID_PT0007433,2.7991542768770324e-09
Patient_ID_PT0007730,2.7951268839637087e-09
Patient_ID_PT0011817,2.790843702798183e-09
Patient_ID_PT0037993,2.787221276028709e-09
Patient_ID_PT0004546,2.78557679442862e-09
Patient_ID_PT0048179,2.7853505560531848e-09
Patient_ID_PT0028392,2.784116774524383e-09
Patient_ID_PT0012843,2.783247375988985e-09
Patient_ID_PT0037419,2.7825776594569295e-09
Patient_ID_PT0008427,2.782354391142199e-09
Patient_ID_PT0031862,2.7804621896598387e-09
Patient_ID_PT0046557,2.7779577394589842e-09
Patient_ID_PT0003932,2.7778730166118226e-09
Patient_ID_PT0023239,2.7778042235502685e-09
Patient_ID_PT0045026,2.7775741063492936e-09
Patient_ID_PT0027952,2.7766997994928312e-09
Patient_ID_PT0041991,2.7756332972021506e-09
Patient_ID_PT0004841,2.7745611541299812e-09
Patient_ID_PT0010426,2.7720614991705725e-09
Patient_ID_PT0007556,2.771260375059901e-09
Patient_ID_PT0014000,2.7673775018609757e-09
Patient_ID_PT0017697,2.766017349369781e-09
Patient_ID_PT0016692,2.76308178741923e-09
Patient_ID_PT0021913,2.7598923851742727e-09
Patient_ID_PT0021097,2.7576848631489485e-09
Patient_ID_PT0049295,2.7563042905300035e-09
Patient_ID_PT0001982,2.7533821024082653e-09
Patient_ID_PT0025914,2.7526794330903424e-09
Patient_ID_PT0003009,2.7492404961278047e-09
Patient_ID_PT0044848,2.7448643912076997e-09
Patient_ID_PT0017041,2.742949336935915e-09
Patient_ID_PT0027492,2.742737504902666e-09
Patient_ID_PT0029994,2.73894980009532e-09
Patient_ID_PT0004198,2.7389111605696183e-09
Patient_ID_PT0023557,2.737754576697741e-09
Patient_ID_PT0011368,2.7358803354627635e-09
Patient_ID_PT0030993,2.7353600381893903e-09
Patient_ID_PT0003312,2.7322812909275397e-09
Patient_ID_PT0002151,2.73201577375648e-09
Patient_ID_PT0045963,2.731813200463727e-09
Patient_ID_PT0011633,2.7273440844560164e-09
Patient_ID_PT0000667,2.723231846943007e-09
Patient_ID_PT0038876,2.722207016038537e-09
Patient_ID_PT0037373,2.72049604276587e-09
Patient_ID_PT0009438,2.7203129212422614e-09
Patient_ID_PT0018039,2.7177228829515624e-09
Patient_ID_PT0019772,2.716556427914227e-09
Patient_ID_PT0015732,2.716078617640876e-09
Patient_ID_PT0021367,2.715858635495569e-09
Patient_ID_PT0012522,2.7155211076841233e-09
Patient_ID_PT0027820,2.714415697994113e-09
Patient_ID_PT0023378,2.7136099889389087e-09
Patient_ID_PT0014431,2.711205287510754e-09
Patient_ID_PT0024126,2.708714909109251e-09
Patient_ID_PT0043702,2.706268329284806e-09
Patient_ID_PT0015857,2.7049534874470893e-09
Patient_ID_PT0012055,2.7019338864206015e-09
Patient_ID_PT0013032,2.700647456516144e-09
Patient_ID_PT0009554,2.6971851654220083e-09
Patient_ID_PT0040668,2.6924983075809013e-09
Patient_ID_PT0031055,2.6904399837794726e-09
Patient_ID_PT0035770,2.689929445603432e-09
Patient_ID_PT0019050,2.6894002446026026e-09
Patient_ID_PT0001358,2.688561776789804e-09
Patient_ID_PT0036787,2.6862848396678216e-09
Patient_ID_PT0018282,2.682285636404977e-09
Patient_ID_PT0044081,2.6811421269050966e-09
Patient_ID_PT0020897,2.6806879799922533e-09
Patient_ID_PT0043924,2.6794145631713517e-09
Patient_ID_PT0019047,2.6775123964582047e-09
Patient_ID_PT0035242,2.6764807015990812e-09
Patient_ID_PT0017349,2.674378841975917e-09
Patient_ID_PT0019677,2.6723931578691973e-09
Patient_ID_PT0025235,2.6712316894394817e-09
Patient_ID_PT0012278,2.6710452052140523e-09
Patient_ID_PT0014642,2.6707993775561102e-09
Patient_ID_PT0031652,2.6678513201939455e-09
Patient_ID_PT0046272,2.6667475338182898e-09
Patient_ID_PT0036058,2.6667396634424358e-09
Patient_ID_PT0027591,2.6635098146542428e-09
Patient_ID_PT0043838,2.6623892616944137e-09
Patient_ID_PT0021568,2.6595999658977515e-09
Patient_ID_PT0031008,2.6580417214398736e-09
Patient_ID_PT0028688,2.6570431675248597e-09
Patient_ID_PT0025717,2.6547922677725793e-09
Patient_ID_PT0011431,2.654338752820535e-09
Patient_ID_PT0018660,2.6534186487733694e-09
Patient_ID_PT0048190,2.6526652161927907e-09
Patient_ID_PT0019249,2.652387453304404e-09
Patient_ID_PT0021208,2.6495106144958188e-09
Patient_ID_PT0031789,2.6478420710409416e-09
Patient_ID_PT0031762,2.6464826760361316e-09
Patient_ID_PT0008291,2.6435376945583823e-09
Patient_ID_PT0047560,2.6408870381330616e-09
Patient_ID_PT0018653,2.6395617733965307e-09
Patient_ID_PT0011267,2.6393753339577847e-09
Patient_ID_PT0039069,2.639269686903593e-09
Patient_ID_PT0035215,2.637797249130699e-09
Patient_ID_PT0013384,2.637487554019864e-09
Patient_ID_PT0013397,2.6367358286177448e-09
Patient_ID_PT0042777,2.6365420014650815e-09
Patient_ID_PT0049964,2.6353137189148152e-09
Patient_ID_PT0022769,2.634838891745166e-09
Patient_ID_PT0003951,2.631795852543224e-09
Patient_ID_PT0019610,2.630010145274486e-09
Patient_ID_PT0007864,2.6286727743767407e-09
Patient_ID_PT0002031,2.6284533019858954e-09
Patient_ID_PT0028635,2.62797293320716e-09
Patient_ID_PT0003768,2.6276294404560523e-09
Patient_ID_PT0044746,2.6261840982618915e-09
Patient_ID_PT0004153,2.625961206787601e-09
Patient_ID_PT0024472,2.625599061517271e-09
Patient_ID_PT0013684,2.621217522167783e-09
Patient_ID_PT0043920,2.6187082741162235e-09
Patient_ID_PT0041678,2.617357636470315e-09
Patient_ID_PT0041162,2.6154292854728305e-09
Patient_ID_PT0009038,2.6144070385828757e-09
Patient_ID_PT0037979,2.614285456723145e-09
Patient_ID_PT0033746,2.6139888107622422e-09
Patient_ID_PT0027286,2.6127823532582256e-09
Patient_ID_PT0040539,2.6123886370593353e-09
Patient_ID_PT0046891,2.6121656264599654e-09
Patient_ID_PT0039632,2.6120413526748114e-09
Patient_ID_PT0033094,2.611333152211089e-09
Patient_ID_PT0010914,2.6099362854359454e-09
Patient_ID_PT0008722,2.6081857426464663e-09
Patient_ID_PT0025038,2.608027360818019e-09
Patient_ID_PT0029039,2.60763538532909e-09
Patient_ID_PT0009212,2.6063732820567586e-09
Patient_ID_PT0047741,2.6041661387470984e-09
Patient_ID_PT0003087,2.6029798306062927e-09
Patient_ID_PT0038605,2.599893647542396e-09
Patient_ID_PT0011071,2.59840352194828e-09
Patient_ID_PT0034287,2.5969759810115304e-09
Patient_ID_PT0015895,2.596111796947218e-09
Patient_ID_PT0041752,2.595971277801929e-09
Patient_ID_PT0018492,2.594522561489506e-09
Patient_ID_PT0011579,2.5921419212503794e-09
Patient_ID_PT0024842,2.589851323644761e-09
Patient_ID_PT0005383,2.589564729935231e-09
Patient_ID_PT0027177,2.5893250455409773e-09
Patient_ID_PT0013053,2.5885878124843423e-09
Patient_ID_PT0001834,2.5852764517190965e-09
Patient_ID_PT0030598,2.583617314079089e-09
Patient_ID_PT0015754,2.577725390034571e-09
Patient_ID_PT0011814,2.576858436818079e-09
Patient_ID_PT0032904,2.5755010492587477e-09
Patient_ID_PT0023190,2.570728931132061e-09
Patient_ID_PT0049509,2.5700720435623654e-09
Patient_ID_PT0004946,2.5693544039240296e-09
Patient_ID_PT0013026,2.568806134424322e-09
Patient_ID_PT0005905,2.564354021034075e-09
Patient_ID_PT0000502,2.5619523474804175e-09
Patient_ID_PT0032611,2.5613490955177446e-09
Patient_ID_PT0002371,2.5607898368574506e-09
Patient_ID_PT0034550,2.5607712428561725e-09
Patient_ID_PT0049540,2.5598475708738565e-09
Patient_ID_PT0043037,2.5579145773338294e-09
Patient_ID_PT0000963,2.5529709305069558e-09
Patient_ID_PT0004055,2.5528257299693538e-09
Patient_ID_PT0018227,2.5512059806282745e-09
Patient_ID_PT0011057,2.5507196187180868e-09
Patient_ID_PT0011161,2.55020480727317e-09
Patient_ID_PT0030220,2.548691416223804e-09
Patient_ID_PT0032416,2.539339159185884e-09
Patient_ID_PT0017919,2.537621695831809e-09
Patient_ID_PT0020640,2.5374784594429294e-09
Patient_ID_PT0007819,2.5369255533722223e-09
Patient_ID_PT0044423,2.536833157736484e-09
Patient_ID_PT0027075,2.53321039729653e-09
Patient_ID_PT0023435,2.5329484770788008e-09
Patient_ID_PT0034469,2.532446631984287e-09
Patient_ID_PT0042685,2.531884752947373e-09
Patient_ID_PT0006260,2.529195303186695e-09
Patient_ID_PT0011932,2.5286671116841917e-09
Patient_ID_PT0004938,2.52776433079632e-09
Patient_ID_PT0045711,2.5269759181251123e-09
Patient_ID_PT0035298,2.5239390915173e-09
Patient_ID_PT0047792,2.523460727079863e-09
Patient_ID_PT0047598,2.517577974302417e-09
Patient_ID_PT0039333,2.514299579857133e-09
Patient_ID_PT0036821,2.5136437271385596e-09
Patient_ID_PT0005254,2.5125394387454136e-09
Patient_ID_PT0028019,2.5119921929246908e-09
Patient_ID_PT0044832,2.5112447276350616e-09
Patient_ID_PT0029471,2.509673756376946e-09
Patient_ID_PT0022908,2.5091948574690637e-09
Patient_ID_PT0031624,2.508646143456224e-09
Patient_ID_PT0048996,2.508206222384208e-09
Patient_ID_PT0045459,2.5079364875677815e-09
Patient_ID_PT0039023,2.5070274489677053e-09
Patient_ID_PT0013123,2.505222878376994e-09
Patient_ID_PT0000779,2.5025712019911287e-09
Patient_ID_PT0013613,2.502369176658218e-09
Patient_ID_PT0047859,2.498283847217943e-09
Patient_ID_PT0044808,2.496141030182983e-09
Patient_ID_PT0003011,2.495668328114738e-09
Patient_ID_PT0022221,2.494411339715289e-09
Patient_ID_PT0044977,2.4907261668291597e-09
Patient_ID_PT0046306,2.4893599652275528e-09
Patient_ID_PT0025059,2.489106796292256e-09
Patient_ID_PT0049162,2.488898192850243e-09
Patient_ID_PT0011518,2.488806294435375e-09
Patient_ID_PT0032773,2.4874145025345157e-09
Patient_ID_PT0037885,2.48506202162662e-09
Patient_ID_PT0042616,2.48384793601322e-09
Patient_ID_PT0001793,2.482184598841726e-09
Patient_ID_PT0033270,2.4807766839873765e-09
Patient_ID_PT0000683,2.480463862112079e-09
Patient_ID_PT0021672,2.479032857616941e-09
Patient_ID_PT0046252,2.476578251202233e-09
Patient_ID_PT0049946,2.4753821326840294e-09
Patient_ID_PT0047432,2.471209553197678e-09
Patient_ID_PT0034282,2.4707229186181308e-09
Patient_ID_PT0007757,2.468855048858359e-09
Patient_ID_PT0031690,2.4660496882508e-09
Patient_ID_PT0029052,2.462700843294726e-09
Patient_ID_PT0009700,2.462153048779885e-09
Patient_ID_PT0012972,2.461235393569851e-09
Patient_ID_PT0011841,2.4596552431719002e-09
Patient_ID_PT0047270,2.4577108590173995e-09
Patient_ID_PT0033787,2.4572936207664824e-09
Patient_ID_PT0039228,2.457190947650532e-09
Patient_ID_PT0000205,2.4544858768238665e-09
Patient_ID_PT0002424,2.4534570594829874e-09
Patient_ID_PT0013464,2.447046681097696e-09
Patient_ID_PT0012291,2.4468040317774087e-09
Patient_ID_PT0016999,2.4461334323524457e-09
Patient_ID_PT0000340,2.4395293044041428e-09
Patient_ID_PT0026313,2.4382309435337104e-09
Patient_ID_PT0004627,2.4381869553189253e-09
Patient_ID_PT0021007,2.435307291188926e-09
Patient_ID_PT0032402,2.434270592325968e-09
Patient_ID_PT0003615,2.4326784866755545e-09
Patient_ID_PT0002792,2.43143188889647e-09
Patient_ID_PT0004488,2.430671754642869e-09
Patient_ID_PT0034120,2.4289480970629784e-09
Patient_ID_PT0025883,2.428915384947326e-09
Patient_ID_PT0045589,2.4281348476362064e-09
Patient_ID_PT0002005,2.4271568285019766e-09
Patient_ID_PT0021204,2.42655745936525e-09
Patient_ID_PT0031954,2.4198948319775178e-09
Patient_ID_PT0004293,2.419410766522783e-09
Patient_ID_PT0032103,2.418189664945886e-09
Patient_ID_PT0003137,2.4168237022478123e-09
Patient_ID_PT0030571,2.4120225928710755e-09
Patient_ID_PT0011319,2.4100926681572625e-09
Patient_ID_PT0009673,2.409861790265062e-09
Patient_ID_PT0002538,2.4089747575879326e-09
Patient_ID_PT0004307,2.4073964627984866e-09
Patient_ID_PT0049760,2.405567400405449e-09
Patient_ID_PT0017285,2.4042800820891975e-09
Patient_ID_PT0039221,2.4025529737231725e-09
Patient_ID_PT0036966,2.401936973115981e-09
Patient_ID_PT0025112,2.3987700077540274e-09
Patient_ID_PT0028800,2.3985453173912287e-09
Patient_ID_PT0029093,2.3960875982093155e-09
Patient_ID_PT0017949,2.394771141802565e-09
Patient_ID_PT0049568,2.3939555044603064e-09
Patient_ID_PT0023329,2.3900839403649445e-09
Patient_ID_PT0004058,2.387512477829798e-09
Patient_ID_PT0034353,2.3872472111844802e-09
Patient_ID_PT0017478,2.3872346357602864e-09
Patient_ID_PT0028685,2.3851409995473992e-09
Patient_ID_PT0034301,2.3813870254701902e-09
Patient_ID_PT0005106,2.3771249622861836e-09
Patient_ID_PT0023238,2.3760921879512786e-09
Patient_ID_PT0045019,2.3742529402035816e-09
Patient_ID_PT0037418,2.37409853413465e-09
Patient_ID_PT0047888,2.3738666789966575e-09
Patient_ID_PT0033503,2.3729871589251643e-09
Patient_ID_PT0049453,2.3728286785168104e-09
Patient_ID_PT0035181,2.3704290533914643e-09
Patient_ID_PT0002889,2.365936287465004e-09
Patient_ID_PT0037244,2.3649391245020427e-09
Patient_ID_PT0013682,2.36261203733443e-09
Patient_ID_PT0033037,2.3580985339150626e-09
Patient_ID_PT0045776,2.355293309534375e-09
Patient_ID_PT0017144,2.3552050015945063e-09
Patient_ID_PT0045195,2.3549087312921475e-09
Patient_ID_PT0012778,2.3532667731426655e-09
Patient_ID_PT0002133,2.3506392394779977e-09
Patient_ID_PT0021528,2.350277834898769e-09
Patient_ID_PT0036822,2.348482027414626e-09
Patient_ID_PT0042833,2.3469430976291613e-09
Patient_ID_PT0028674,2.346622704569633e-09
Patient_ID_PT0032739,2.346439334947103e-09
Patient_ID_PT0031273,2.346397996679878e-09
Patient_ID_PT0029673,2.3460685761721707e-09
Patient_ID_PT0033419,2.3453634476264136e-09
Patient_ID_PT0015342,2.3421579236352023e-09
Patient_ID_PT0025710,2.3403009641165115e-09
Patient_ID_PT0026049,2.3385641317417097e-09
Patient_ID_PT0042880,2.338012543545779e-09
Patient_ID_PT0000334,2.3359277478186754e-09
Patient_ID_PT0031265,2.33494584054742e-09
Patient_ID_PT0030187,2.3324912557695083e-09
Patient_ID_PT0000500,2.3319832340485687e-09
Patient_ID_PT0004356,2.330580906247333e-09
Patient_ID_PT0025280,2.329368922660405e-09
Patient_ID_PT0027151,2.3270408326811294e-09
Patient_ID_PT0020009,2.3267972435033233e-09
Patient_ID_PT0040018,2.326457932505879e-09
Patient_ID_PT0005014,2.3257708600537254e-09
Patient_ID_PT0036928,2.3250294735409825e-09
Patient_ID_PT0036776,2.3242800592657953e-09
Patient_ID_PT0035694,2.322904966606632e-09
Patient_ID_PT0046832,2.3214371486966654e-09
Patient_ID_PT0000030,2.321289169566286e-09
Patient_ID_PT0012453,2.3151970447590874e-09
Patient_ID_PT0032660,2.3145225527289023e-09
Patient_ID_PT0000321,2.313578295264593e-09
Patient_ID_PT0036258,2.312702548562132e-09
Patient_ID_PT0042032,2.3122567554909252e-09
Patient_ID_PT0026999,2.3083360496274138e-09
Patient_ID_PT0042508,2.3035084475028757e-09
Patient_ID_PT0017021,2.300651363929134e-09
Patient_ID_PT0034153,2.300389480240764e-09
Patient_ID_PT0015775,2.2993122504540555e-09
Patient_ID_PT0005066,2.2991967326413327e-09
Patient_ID_PT0015348,2.2984615654705832e-09
Patient_ID_PT0043217,2.296686735174397e-09
Patient_ID_PT0016820,2.2939156564461496e-09
Patient_ID_PT0028255,2.2923278738927636e-09
Patient_ID_PT0014071,2.2913727089501217e-09
Patient_ID_PT0035682,2.2883762296065783e-09
Patient_ID_PT0042070,2.285564817583853e-09
Patient_ID_PT0041713,2.282440391640024e-09
Patient_ID_PT0031038,2.2822800278309397e-09
Patient_ID_PT0015065,2.27854269980713e-09
Patient_ID_PT0010116,2.2739622813555618e-09
Patient_ID_PT0044959,2.2735246385858936e-09
Patient_ID_PT0025073,2.269627429445373e-09
Patient_ID_PT0015215,2.2672671072668186e-09
Patient_ID_PT0040428,2.2668125661046357e-09
Patient_ID_PT0027157,2.264465204825644e-09
Patient_ID_PT0027953,2.2643160196234243e-09
Patient_ID_PT0041790,2.2625373251161423e-09
Patient_ID_PT0032100,2.2605306727250685e-09
Patient_ID_PT0031852,2.260421312153055e-09
Patient_ID_PT0000540,2.2602014142558447e-09
Patient_ID_PT0038943,2.2584888177143335e-09
Patient_ID_PT0016494,2.257105034478111e-09
Patient_ID_PT0021795,2.255216989012074e-09
Patient_ID_PT0021984,2.2494445836531987e-09
Patient_ID_PT0030043,2.2479120291411145e-09
Patient_ID_PT0041850,2.2432314582277935e-09
Patient_ID_PT0039295,2.242961203542839e-09
Patient_ID_PT0040578,2.238065497577345e-09
Patient_ID_PT0029974,2.238061544598888e-09
Patient_ID_PT0046987,2.2366925898148813e-09
Patient_ID_PT0002882,2.2357155949779384e-09
Patient_ID_PT0048614,2.2356167698965115e-09
Patient_ID_PT0007691,2.235391873104987e-09
Patient_ID_PT0025141,2.2352502975311477e-09
Patient_ID_PT0037951,2.233264156260513e-09
Patient_ID_PT0000583,2.2291515697694044e-09
